# pkts=276 en=0 ms=0 dropQ=0
# pkts=296 en=0 ms=0 dropQ=0
# pkts=331 en=0 ms=0 dropQ=0
# pkts=362 en=0 ms=0 dropQ=0
# pkts=426 en=0 ms=0 dropQ=0
# pkts=460 en=0 ms=0 dropQ=0
# pkts=487 en=0 ms=0 dropQ=0
# pkts=507 en=0 ms=0 dropQ=0
EN,47962,-51,1,64,0,d00036009886bde7822a9886bde7822affffffffffff20067f18fe34f43cfeacdd1a18fe34040124583c0011000c00ea0a0800b9000700000427091f7856adba
EN,48004,-48,1,66,0,d00036009886bde7822a9886bde7822affffffffffff30067f18fe3482ff9876dd1c18fe34040124583c0011000e00ea0c14c8006409000903c264084c8100007856
# pkts=915 en=97 ms=0 dropQ=0
EN,48234,-48,1,66,0,d00036009886bde7822a9886bde7822affffffffffff40067f18fe340af02a12dd1c18fe34040124583c0011000e00ea0c14c8006409000903c46409398100007856
EN,48475,-47,1,66,0,d00036009886bde7822a9886bde7822affffffffffff50067f18fe34ff691e20dd1c18fe34040124583c0011000e00ea0c14c8006409000903c46409398100007856
EN,48720,-49,1,66,0,d00036009886bde7822a9886bde7822affffffffffff60067f18fe34b3e6f1dbdd1c18fe34040124583c0011000e00ea0c14c8006409000903c164081c8100007856
EN,48953,-47,1,66,0,d00036009886bde7822a9886bde7822affffffffffff70067f18fe34487c63e0dd1c18fe34040124583c0011000e00ea0c14c9006409000903c164096b8100007856
EN,48986,-47,1,62,0,d00036009886bde7822a9886bde7822affffffffffff80067f18fe34aa0270aadd1818fe34040124583c0011000a00ea081efbe9f0cc0d6ea09f00007856
EN,49193,-50,1,66,0,d00036009886bde7822a9886bde7822affffffffffff90067f18fe34c481ea31dd1c18fe34040124583c0011000e00ea0c14c9006409000903c264093b8100007856
EN,49673,-50,1,66,0,d00036009886bde7822a9886bde7822affffffffffffb0067f18fe34eedc29fcdd1c18fe34040124583c0011000e00ea0c14c7006409000903c26408b38100007856
